row_id,Attack Type,split
row_004571,Malware,train
row_007036,Intrusion,train
row_009145,Malware,train
row_034099,Malware,train
row_032823,Malware,train
row_028433,DDoS,train
row_000671,Malware,train
row_002745,Intrusion,train
row_000029,Intrusion,train
row_016055,Intrusion,train
row_031917,Malware,train
row_004373,Intrusion,train
row_028374,DDoS,train
row_016976,Malware,train
row_031771,DDoS,train
row_021793,Malware,train
row_018184,Intrusion,train
row_007477,Intrusion,train
row_034328,Malware,train
row_001112,Malware,train
row_034283,Intrusion,train
row_021510,Malware,train
row_020761,Intrusion,train
row_014644,DDoS,train
row_014449,Intrusion,train
row_024256,DDoS,train
row_009868,Malware,train
row_005784,DDoS,train
row_001258,Intrusion,train
row_022197,Intrusion,train
row_030003,Intrusion,train
row_000446,Intrusion,train
row_031781,DDoS,train
row_000621,Malware,train
row_026027,Malware,train
row_034702,Intrusion,train
row_018193,Intrusion,train
row_005193,DDoS,train
row_021804,DDoS,train
row_003663,DDoS,train
row_021037,Malware,train
row_006372,Intrusion,train
row_012549,Intrusion,train
row_000506,Intrusion,train
row_018505,Intrusion,train
row_029577,DDoS,train
row_005460,Malware,train
row_038562,DDoS,train
row_020432,DDoS,train
row_002010,Intrusion,train
row_028289,Intrusion,train
row_013858,DDoS,train
row_031269,DDoS,train
row_038646,DDoS,train
row_033552,Malware,train
row_016803,Intrusion,train
row_023027,Malware,train
row_011082,Malware,train
row_017618,Intrusion,train
row_014945,DDoS,train
row_027851,Intrusion,train
row_027027,DDoS,train
row_011465,Intrusion,train
row_034309,Malware,train
row_007284,Malware,train
row_014150,Intrusion,train
row_007054,Malware,train
row_033755,Malware,train
row_000837,Intrusion,train
row_012393,Malware,train
row_016772,DDoS,train
row_020115,DDoS,train
row_036346,Malware,train
row_027568,Malware,train
row_017462,Intrusion,train
row_038691,DDoS,train
row_013103,DDoS,train
row_035619,Malware,train
row_038948,Intrusion,train
row_002831,Malware,train
row_003903,Malware,train
row_000117,DDoS,train
row_032897,DDoS,train
row_013256,Intrusion,train
row_004913,DDoS,train
row_019846,Intrusion,train
row_000170,DDoS,train
row_000596,Malware,train
row_025369,Intrusion,train
row_033226,Intrusion,train
row_023416,Intrusion,train
row_007828,Malware,train
row_037817,DDoS,train
row_008998,Intrusion,train
row_034870,Malware,train
row_032797,Malware,train
row_014603,Malware,train
row_009177,Malware,train
row_018996,DDoS,train
row_009070,Intrusion,train
row_013295,Intrusion,train
row_035225,Malware,train
row_011156,Intrusion,train
row_029281,Intrusion,train
row_033518,Intrusion,train
row_018792,Malware,train
row_002577,Intrusion,train
row_003047,Malware,train
row_004154,Intrusion,train
row_037868,Malware,train
row_031785,DDoS,train
row_003538,Intrusion,train
row_025852,Malware,train
row_025159,DDoS,train
row_009125,DDoS,train
row_000737,DDoS,train
row_028307,Intrusion,train
row_012742,Malware,train
row_013079,Intrusion,train
row_038558,DDoS,train
row_017251,Malware,train
row_038102,DDoS,train
row_032123,DDoS,train
row_009672,DDoS,train
row_010486,Intrusion,train
row_027871,Intrusion,train
row_001841,Intrusion,train
row_000307,DDoS,train
row_027856,DDoS,train
row_024373,Intrusion,train
row_007338,DDoS,train
row_004158,Intrusion,train
row_027315,Intrusion,train
row_039270,Intrusion,train
row_007919,Malware,train
row_034625,Intrusion,train
row_027177,DDoS,train
row_029709,DDoS,train
row_028900,Intrusion,train
row_006232,Malware,train
row_025943,Malware,train
row_009337,DDoS,train
row_030337,Malware,train
row_023869,Intrusion,train
row_017315,DDoS,train
row_013798,DDoS,train
row_001296,Malware,train
row_029288,Intrusion,train
row_036426,Malware,train
row_031459,Malware,train
row_038939,Malware,train
row_008391,DDoS,train
row_014636,Intrusion,train
row_027759,DDoS,train
row_022773,DDoS,train
row_029464,Malware,train
row_039370,Intrusion,train
row_026192,Intrusion,train
row_010377,Malware,train
row_019288,Malware,train
row_016044,DDoS,train
row_009568,DDoS,train
row_011876,DDoS,train
row_009326,DDoS,train
row_032664,DDoS,train
row_008038,Malware,train
row_008176,DDoS,train
row_023378,Malware,train
row_012252,Malware,train
row_034475,Intrusion,train
row_033669,Malware,train
row_023883,Intrusion,train
row_025222,Malware,train
row_027831,DDoS,train
row_015350,DDoS,train
row_010164,Malware,train
row_010993,Malware,train
row_020371,Intrusion,train
row_007835,Intrusion,train
row_017585,Intrusion,train
row_005233,Malware,train
row_039487,DDoS,train
row_005782,Malware,train
row_001801,DDoS,train
row_004327,DDoS,train
row_026643,DDoS,train
row_012320,Intrusion,train
row_006430,Malware,train
row_023132,Malware,train
row_026708,Intrusion,train
row_005881,DDoS,train
row_012212,DDoS,train
row_010665,DDoS,train
row_006225,Intrusion,train
row_017128,DDoS,train
row_036527,Intrusion,train
row_001786,Malware,train
row_018582,DDoS,train
row_012231,Malware,train
row_026464,Malware,train
row_008723,Intrusion,train
row_008513,Intrusion,train
row_025613,DDoS,train
row_018684,Intrusion,train
row_021380,Malware,train
row_019541,Malware,train
row_001171,Malware,train
row_004467,DDoS,train
row_007978,Intrusion,train
row_025247,Intrusion,train
row_018061,Intrusion,train
row_022514,DDoS,train
row_026024,Malware,train
row_019936,Intrusion,train
row_001086,Malware,train
row_036112,DDoS,train
row_037153,Malware,train
row_009867,DDoS,train
row_032604,DDoS,train
row_039837,DDoS,train
row_014399,Malware,train
row_008639,Malware,train
row_029027,Intrusion,train
row_035089,DDoS,train
row_031473,Malware,train
row_000587,DDoS,train
row_028878,Intrusion,train
row_016818,Malware,train
row_020022,Malware,train
row_009425,Malware,train
row_022926,Malware,train
row_020315,Intrusion,train
row_023769,DDoS,train
row_015828,Malware,train
row_013781,DDoS,train
row_015781,Malware,train
row_026115,DDoS,train
row_032134,Intrusion,train
row_036556,DDoS,train
row_027584,DDoS,train
row_035910,Malware,train
row_027415,Malware,train
row_010495,DDoS,train
row_031336,Malware,train
row_034186,Malware,train
row_032153,Malware,train
row_002929,Malware,train
row_021871,Intrusion,train
row_007421,DDoS,train
row_000676,Malware,train
row_003912,Malware,train
row_022273,Malware,train
row_004553,Malware,train
row_023823,Intrusion,train
row_005448,Malware,train
row_032909,Malware,train
row_021786,Malware,train
row_011449,DDoS,train
row_039231,Malware,train
row_021768,Malware,train
row_020389,Intrusion,train
row_029088,Malware,train
row_034724,Intrusion,train
row_029149,Malware,train
row_027948,Malware,train
row_018036,DDoS,train
row_026902,DDoS,train
row_008982,Intrusion,train
row_023418,Intrusion,train
row_037121,Malware,train
row_016244,DDoS,train
row_005622,DDoS,train
row_031203,Intrusion,train
row_010196,Intrusion,train
row_032595,Malware,train
row_005097,Malware,train
row_011207,Malware,train
row_025782,Intrusion,train
row_023332,Intrusion,train
row_000418,Intrusion,train
row_006893,Malware,train
row_034707,Intrusion,train
row_004728,Malware,train
row_020441,DDoS,train
row_028520,DDoS,train
row_009077,Intrusion,train
row_013640,DDoS,train
row_029978,Intrusion,train
row_026465,Intrusion,train
row_038356,DDoS,train
row_009624,DDoS,train
row_019489,Intrusion,train
row_019901,Intrusion,train
row_034921,Malware,train
row_023545,DDoS,train
row_035415,Malware,train
row_009839,Intrusion,train
row_036602,Intrusion,train
row_030682,Malware,train
row_005313,DDoS,train
row_008449,Malware,train
row_009025,Intrusion,train
row_008400,DDoS,train
row_028590,Intrusion,train
row_028800,DDoS,train
row_008783,Intrusion,train
row_003385,DDoS,train
row_000301,Malware,train
row_033912,Malware,train
row_006170,Intrusion,train
row_010362,Intrusion,train
row_007048,Intrusion,train
row_002287,DDoS,train
row_028185,Intrusion,train
row_019727,DDoS,train
row_005526,Malware,train
row_030652,Intrusion,train
row_002581,DDoS,train
row_020451,DDoS,train
row_032511,DDoS,train
row_039790,Intrusion,train
row_013243,DDoS,train
row_001238,DDoS,train
row_004600,Intrusion,train
row_023546,Intrusion,train
row_004790,Malware,train
row_013654,Intrusion,train
row_019173,Malware,train
row_007319,Malware,train
row_039340,DDoS,train
row_038490,Malware,train
row_029693,Intrusion,train
row_035342,Malware,train
row_014905,DDoS,train
row_031734,Intrusion,train
row_016764,Intrusion,train
row_027679,DDoS,train
row_033732,DDoS,train
row_001256,DDoS,train
row_025099,DDoS,train
row_009816,Malware,train
row_006252,Malware,train
row_026812,Intrusion,train
row_014491,Intrusion,train
row_002262,Malware,train
row_024428,DDoS,train
row_010091,Intrusion,train
row_017904,Intrusion,train
row_020742,Malware,train
row_023616,DDoS,train
row_009555,DDoS,train
row_012307,Intrusion,train
row_005583,Malware,train
row_031776,Intrusion,train
row_038565,Malware,train
row_012130,Malware,train
row_017610,Malware,train
row_038588,DDoS,train
row_034387,DDoS,train
row_039666,Intrusion,train
row_038574,Malware,train
row_021378,Intrusion,train
row_003635,Malware,train
row_033051,DDoS,train
row_003604,DDoS,train
row_013137,Malware,train
row_020941,Malware,train
row_037047,Intrusion,train
row_012000,DDoS,train
row_023305,DDoS,train
row_035278,Intrusion,train
row_019286,DDoS,train
row_039788,Malware,train
row_015212,Intrusion,train
row_026121,Malware,train
row_006822,Malware,train
row_001669,Intrusion,train
row_014162,DDoS,train
row_035455,Malware,train
row_005244,Malware,train
row_037880,Intrusion,train
row_031516,Intrusion,train
row_000275,Malware,train
row_025257,DDoS,train
row_018671,Intrusion,train
row_008962,DDoS,train
row_035760,Malware,train
row_038782,DDoS,train
row_001729,Malware,train
row_021622,Malware,train
row_014734,DDoS,train
row_005069,Malware,train
row_039805,Malware,train
row_021939,DDoS,train
row_026511,Intrusion,train
row_016494,DDoS,train
row_000870,Malware,train
row_021638,DDoS,train
row_032369,Malware,train
row_012528,DDoS,train
row_039895,Intrusion,train
row_004948,Malware,train
row_007281,Malware,train
row_008884,DDoS,train
row_035361,Intrusion,train
row_010404,Intrusion,train
row_024747,DDoS,train
row_013370,Intrusion,train
row_037932,DDoS,train
row_032663,DDoS,train
row_003645,Intrusion,train
row_018385,Intrusion,train
row_034548,Intrusion,train
row_027595,Malware,train
row_011607,Malware,train
row_018224,Intrusion,train
row_033045,Malware,train
row_008720,Intrusion,train
row_024331,Malware,train
row_006710,DDoS,train
row_020173,DDoS,train
row_016893,Malware,train
row_005871,DDoS,train
row_034798,Malware,train
row_035858,DDoS,train
row_039394,Intrusion,train
row_004825,Malware,train
row_037249,Malware,train
row_024225,DDoS,train
row_024858,Malware,train
row_032958,Intrusion,train
row_009806,Malware,train
row_003103,Intrusion,train
row_028085,DDoS,train
row_022946,Malware,train
row_016798,Malware,train
row_031171,Malware,train
row_013784,DDoS,train
row_005760,Intrusion,train
row_034036,Intrusion,train
row_032077,Malware,train
row_034405,Malware,train
row_027262,Intrusion,train
row_000128,Malware,train
row_017252,DDoS,train
row_033606,DDoS,train
row_004653,Malware,train
row_012426,DDoS,train
row_010406,DDoS,train
row_019048,DDoS,train
row_038578,Malware,train
row_000622,DDoS,train
row_002320,DDoS,train
row_003560,Malware,train
row_031946,Malware,train
row_010508,DDoS,train
row_023965,DDoS,train
row_030120,DDoS,train
row_036310,DDoS,train
row_035129,Malware,train
row_009400,Intrusion,train
row_035234,Malware,train
row_008644,Intrusion,train
row_032338,Malware,train
row_032658,Malware,train
row_022733,Malware,train
row_026574,DDoS,train
row_006282,DDoS,train
row_039127,Intrusion,train
row_026313,DDoS,train
row_004184,DDoS,train
row_038524,Malware,train
row_005869,Malware,train
row_038014,Malware,train
row_005513,DDoS,train
row_033896,DDoS,train
row_014836,Intrusion,train
row_000084,Intrusion,train
row_029091,Intrusion,train
row_032867,Intrusion,train
row_011867,DDoS,train
row_017981,DDoS,train
row_029355,DDoS,train
row_030695,Intrusion,train
row_002375,Malware,train
row_024838,Intrusion,train
row_008659,DDoS,train
row_018000,Malware,train
row_018190,DDoS,train
row_023926,Malware,train
row_029348,Malware,train
row_026473,DDoS,train
row_021349,Malware,train
row_028231,DDoS,train
row_014613,Malware,train
row_029610,Malware,train
row_004204,Intrusion,train
row_037169,Intrusion,train
row_010663,Malware,train
row_027695,Malware,train
row_028539,Intrusion,train
row_007248,Malware,train
row_021737,Malware,train
row_028505,DDoS,train
row_011136,Intrusion,train
row_038239,Intrusion,train
row_026877,Intrusion,train
row_035892,Intrusion,train
row_025428,Malware,train
row_008173,DDoS,train
row_021609,Intrusion,train
row_032469,Malware,train
row_004953,DDoS,train
row_004895,Intrusion,train
row_004708,Malware,train
row_000133,Malware,train
row_000384,Intrusion,train
row_025330,DDoS,train
row_031893,Malware,train
row_009846,DDoS,train
row_014989,Malware,train
row_006308,Intrusion,train
row_024468,Intrusion,train
row_035031,DDoS,train
row_015516,Intrusion,train
row_031001,DDoS,train
row_018152,DDoS,train
row_000380,DDoS,train
row_003446,Intrusion,train
row_015921,Malware,train
row_023357,Malware,train
row_018149,Intrusion,train
row_011844,DDoS,train
row_006959,Intrusion,train
row_032260,Intrusion,train
row_031236,Intrusion,train
row_004097,Malware,train
row_035909,Intrusion,train
row_007893,Intrusion,train
row_037617,DDoS,train
row_038791,DDoS,train
row_004034,Intrusion,train
row_000122,Intrusion,train
row_033004,DDoS,train
row_004662,Malware,train
row_022045,Malware,train
row_036567,Intrusion,train
row_032450,DDoS,train
row_021150,DDoS,train
row_032968,Intrusion,train
row_035456,Intrusion,train
row_002217,Malware,train
row_026995,Malware,train
row_007993,DDoS,train
row_021745,Intrusion,train
row_003279,Malware,train
row_001119,DDoS,train
row_031478,DDoS,train
row_037014,Intrusion,train
row_020305,Intrusion,train
row_016260,Intrusion,train
row_038209,Intrusion,train
row_003798,Intrusion,train
row_013680,Malware,train
row_037506,DDoS,train
row_014159,Intrusion,train
row_033954,DDoS,train
row_033737,DDoS,train
row_015861,DDoS,train
row_030404,Intrusion,train
row_038397,Malware,train
row_032761,DDoS,train
row_001590,Intrusion,train
row_002589,Intrusion,train
row_000511,DDoS,train
row_025378,DDoS,train
row_001409,Intrusion,train
row_022478,Malware,train
row_039176,Malware,train
row_005099,DDoS,train
row_015130,DDoS,train
row_020248,Malware,train
row_002849,Malware,train
row_012047,Malware,train
row_012253,Intrusion,train
row_014756,Intrusion,train
row_021919,Malware,train
row_000339,Malware,train
row_016867,Intrusion,train
row_028794,Intrusion,train
row_038945,Malware,train
row_032262,Malware,train
row_012017,DDoS,train
row_028697,DDoS,train
row_026622,Intrusion,train
row_031514,Intrusion,train
row_021646,Intrusion,train
row_023743,DDoS,train
row_018588,Intrusion,train
row_033714,Intrusion,train
row_036165,DDoS,train
row_005906,Malware,train
row_002112,DDoS,train
row_037824,DDoS,train
row_022643,DDoS,train
row_030251,Intrusion,train
row_029067,DDoS,train
row_031529,Malware,train
row_025508,DDoS,train
row_018778,Malware,train
row_012827,Malware,train
row_014672,DDoS,train
row_019784,Intrusion,train
row_007442,DDoS,train
row_008731,DDoS,train
row_010609,DDoS,train
row_003040,DDoS,train
row_002993,Intrusion,train
row_011471,DDoS,train
row_025084,DDoS,train
row_028346,Malware,train
row_025732,Intrusion,train
row_038311,DDoS,train
row_038023,DDoS,train
row_018693,Intrusion,train
row_003831,DDoS,train
row_034490,DDoS,train
row_038522,Malware,train
row_002221,Malware,train
row_033108,Intrusion,train
row_028360,Malware,train
row_017496,Malware,train
row_033070,Malware,train
row_021542,Malware,train
row_027553,Malware,train
row_031298,DDoS,train
row_034714,DDoS,train
row_013496,Intrusion,train
row_015681,DDoS,train
row_026156,Intrusion,train
row_019694,Malware,train
row_034377,Intrusion,train
row_037633,Malware,train
row_014375,Malware,train
row_014920,DDoS,train
row_029424,Intrusion,train
row_004505,DDoS,train
row_028688,Malware,train
row_024539,Intrusion,train
row_035037,DDoS,train
row_003857,Malware,train
row_037296,Intrusion,train
row_013948,Intrusion,train
row_035449,Malware,train
row_025365,DDoS,train
row_019779,DDoS,train
row_038378,DDoS,train
row_038527,Intrusion,train
row_003698,Intrusion,train
row_025356,Malware,train
row_038779,Malware,train
row_003582,Malware,train
row_012111,Malware,train
row_000229,DDoS,train
